   Time             I(C0)             I(L0)             I(R0)             V0              
 9.588000000E-003  1.069807030E+001  2.063124254E+001  9.933142341E+000  1.489971351E+002 
 9.589000000E-003  1.045310123E+001  2.041248314E+001  9.959351971E+000  1.493902796E+002 
 9.590000000E-003  1.020816944E+001  2.019315396E+001  9.984954537E+000  1.497743180E+002 
 9.591000000E-003  9.963288184E+000  1.997326835E+001  1.000995015E+001  1.501492522E+002 
 9.592000000E-003  9.718470661E+000  1.975283966E+001  1.003433894E+001  1.505150842E+002 
 9.593000000E-003  9.473730042E+000  1.953188123E+001  1.005812110E+001  1.508718165E+002 
 9.594000000E-003  9.229079461E+000  1.931040641E+001  1.008129682E+001  1.512194524E+002 
 9.595000000E-003  8.984532013E+000  1.908842853E+001  1.010386636E+001  1.515579953E+002 
 9.596000000E-003  8.740100758E+000  1.886596091E+001  1.012582997E+001  1.518874495E+002 
 9.597000000E-003  8.495798713E+000  1.864301689E+001  1.014718796E+001  1.522078194E+002 
 9.598000000E-003  8.251638860E+000  1.841960978E+001  1.016794067E+001  1.525191100E+002 
 9.599000000E-003  8.007634138E+000  1.819575289E+001  1.018808847E+001  1.528213270E+002 
 9.600000000E-003  7.763797447E+000  1.797145951E+001  1.020763175E+001  1.531144763E+002 
 9.601000000E-003 -1.018241117E+001  1.819140057E+001  1.018238090E+001  1.527357134E+002 
 9.602000000E-003 -1.015722274E+001  1.841134162E+001  1.015719251E+001  1.523578876E+002 
 9.603000000E-003 -1.013208106E+001  1.863128267E+001  1.013205086E+001  1.519807630E+002 
 9.604000000E-003 -1.010700162E+001  1.885122372E+001  1.010697146E+001  1.516045718E+002 
 9.605000000E-003 -1.008198425E+001  1.907116476E+001  1.008195413E+001  1.512293119E+002 
 9.606000000E-003 -1.005702880E+001  1.929110580E+001  1.005699872E+001  1.508549808E+002 
 9.607000000E-003 -1.003213513E+001  1.951104684E+001  1.003210508E+001  1.504815763E+002 
 9.608000000E-003 -1.000730308E+001  1.973098787E+001  1.000727307E+001  1.501090960E+002 
 9.609000000E-003 -9.982532487E+000  1.995092890E+001  9.982502514E+000  1.497375377E+002 
 9.610000000E-003 -9.957823212E+000  2.017086992E+001  9.957793275E+000  1.493668991E+002 
 9.611000000E-003 -9.933175097E+000  2.039081094E+001  9.933145198E+000  1.489971780E+002 
 9.612000000E-003 -9.908587993E+000  2.061075196E+001  9.908558131E+000  1.486283720E+002 
 9.613000000E-003 -9.884061749E+000  2.083069298E+001  9.884031923E+000  1.482604788E+002 
 9.614000000E-003 -9.859596213E+000  2.105063399E+001  9.859566423E+000  1.478934964E+002 
 9.615000000E-003 -9.835191235E+000  2.127057500E+001  9.835161482E+000  1.475274222E+002 
 9.616000000E-003 -9.810846666E+000  2.149051600E+001  9.810816950E+000  1.471622542E+002 
 9.617000000E-003 -9.786562356E+000  2.171045700E+001  9.786532676E+000  1.467979901E+002 
 9.618000000E-003 -9.762338155E+000  2.193039800E+001  9.762308512E+000  1.464346277E+002 
 9.619000000E-003  1.201205485E+001  2.179441799E+001  9.782333463E+000  1.467350019E+002 
 9.620000000E-003  1.176710178E+001  2.157877932E+001  9.811647818E+000  1.471747173E+002 
 9.621000000E-003  1.152212634E+001  2.136266293E+001  9.840506837E+000  1.476076025E+002 
 9.622000000E-003  1.127712999E+001  2.114591850E+001  9.868758703E+000  1.480313805E+002 
 9.623000000E-003  1.103212614E+001  2.092855937E+001  9.896403382E+000  1.484460507E+002 
 9.624000000E-003  1.078712814E+001  2.071059890E+001  9.923440872E+000  1.488516131E+002 
 9.625000000E-003  1.054214932E+001  2.049205045E+001  9.949871204E+000  1.492480681E+002 
 9.626000000E-003  1.029720295E+001  2.027292736E+001  9.975694441E+000  1.496354166E+002 
 9.627000000E-003  1.005230231E+001  2.005324299E+001  1.000091068E+001  1.500136602E+002 
 9.628000000E-003  9.807460595E+000  1.983301069E+001  1.002552005E+001  1.503828008E+002 
 9.629000000E-003  9.562691005E+000  1.961224380E+001  1.004952272E+001  1.507428408E+002 
 9.630000000E-003  9.318006680E+000  1.939095566E+001  1.007291887E+001  1.510937831E+002 
 9.631000000E-003  9.073420732E+000  1.916915962E+001  1.009570875E+001  1.514356312E+002 
 9.632000000E-003  8.828946232E+000  1.894686901E+001  1.011789260E+001  1.517683889E+002 
 9.633000000E-003  8.584596214E+000  1.872409714E+001  1.013947072E+001  1.520920607E+002 
 9.634000000E-003  8.340383670E+000  1.850085734E+001  1.016044343E+001  1.524066514E+002 
 9.635000000E-003  8.096321558E+000  1.827716292E+001  1.018081109E+001  1.527121664E+002 
 9.636000000E-003  7.852422790E+000  1.805302719E+001  1.020057410E+001  1.530086115E+002 
 9.637000000E-003 -1.019149694E+001  1.811133013E+001  1.019146665E+001  1.528719998E+002 
 9.638000000E-003 -1.016628604E+001  1.833127119E+001  1.016625579E+001  1.524938368E+002 
 9.639000000E-003 -1.014112192E+001  1.855121224E+001  1.014109171E+001  1.521163757E+002 
 9.640000000E-003 -1.011602010E+001  1.877115329E+001  1.011598993E+001  1.517398489E+002 
 9.641000000E-003 -1.009098041E+001  1.899109433E+001  1.009095027E+001  1.513642541E+002 
 9.642000000E-003 -1.006600270E+001  1.921103537E+001  1.006597260E+001  1.509895890E+002 
 9.643000000E-003 -1.004108681E+001  1.943097641E+001  1.004105675E+001  1.506158512E+002 
 9.644000000E-003 -1.001623260E+001  1.965091744E+001  1.001620257E+001  1.502430386E+002 
 9.645000000E-003 -9.991439906E+000  1.987085847E+001  9.991409919E+000  1.498711488E+002 
 9.646000000E-003 -9.966708582E+000  2.009079950E+001  9.966678632E+000  1.495001795E+002 
 9.647000000E-003 -9.942038474E+000  2.031074052E+001  9.942008561E+000  1.491301284E+002 
 9.648000000E-003 -9.917429431E+000  2.053068154E+001  9.917399555E+000  1.487609933E+002 
 9.649000000E-003 -9.892881302E+000  2.075062256E+001  9.892851463E+000  1.483927719E+002 
 9.650000000E-003 -9.868393935E+000  2.097056357E+001  9.868364133E+000  1.480254620E+002 
 9.651000000E-003 -9.843967181E+000  2.119050458E+001  9.843937415E+000  1.476590612E+002 
 9.652000000E-003 -9.819600889E+000  2.141044559E+001  9.819571160E+000  1.472935674E+002 
 9.653000000E-003 -9.795294910E+000  2.163038659E+001  9.795265217E+000  1.469289783E+002 
 9.654000000E-003 -9.771049094E+000  2.185032759E+001  9.771019438E+000  1.465652916E+002 
 9.655000000E-003  1.210111794E+001  2.187260805E+001  9.771460447E+000  1.465719067E+002 
 9.656000000E-003  1.185617962E+001  2.165720488E+001  9.800995556E+000  1.470149333E+002 
 9.657000000E-003  1.161121525E+001  2.144132035E+001  9.830075352E+000  1.474511303E+002 
 9.658000000E-003  1.136622511E+001  2.122480292E+001  9.858548016E+000  1.478782202E+002 
 9.659000000E-003  1.112122260E+001  2.100766594E+001  9.886413503E+000  1.482962025E+002 
 9.660000000E-003  1.087622109E+001  2.078992276E+001  9.913671797E+000  1.487050770E+002 
 9.661000000E-003  1.063123390E+001  2.057158673E+001  9.940322919E+000  1.491048438E+002 
 9.662000000E-003  1.038627435E+001  2.035267122E+001  9.966366919E+000  1.494955038E+002 
 9.663000000E-003  1.014135570E+001  2.013318958E+001  9.991803883E+000  1.498770582E+002 
 9.664000000E-003  9.896491187E+000  1.991315514E+001  1.001663393E+001  1.502495089E+002 
 9.665000000E-003  9.651694000E+000  1.969258127E+001  1.004085721E+001  1.506128581E+002 
 9.666000000E-003  9.406977302E+000  1.947148130E+001  1.006447390E+001  1.509671085E+002 
 9.667000000E-003  9.162354217E+000  1.924986857E+001  1.008748422E+001  1.513122634E+002 
 9.668000000E-003  8.917837830E+000  1.902775642E+001  1.010988843E+001  1.516483264E+002 
 9.669000000E-003  8.673441189E+000  1.880515818E+001  1.013168679E+001  1.519753019E+002 
 9.670000000E-003  8.429177302E+000  1.858208716E+001  1.015287963E+001  1.522931944E+002 
 9.671000000E-003  8.185059139E+000  1.835855668E+001  1.017346728E+001  1.526020092E+002 
 9.672000000E-003  7.941099628E+000  1.813458005E+001  1.019345013E+001  1.529017519E+002 
 9.673000000E-003 -1.020067594E+001  1.803135707E+001  1.020064564E+001  1.530096846E+002 
 9.674000000E-003 -1.017544233E+001  1.825129813E+001  1.017541207E+001  1.526311810E+002 
 9.675000000E-003 -1.015025555E+001  1.847123918E+001  1.015022533E+001  1.522533799E+002 
 9.676000000E-003 -1.012513112E+001  1.869118023E+001  1.012510093E+001  1.518765140E+002 
 9.677000000E-003 -1.010006888E+001  1.891112128E+001  1.010003873E+001  1.515005809E+002 
 9.678000000E-003 -1.007506867E+001  1.913106232E+001  1.007503856E+001  1.511255784E+002 
 9.679000000E-003 -1.005013034E+001  1.935100336E+001  1.005010027E+001  1.507515040E+002 
 9.680000000E-003 -1.002525375E+001  1.957094439E+001  1.002522371E+001  1.503783556E+002 
 9.681000000E-003 -1.000043872E+001  1.979088542E+001  1.000040872E+001  1.500061309E+002 
 9.682000000E-003 -9.975685126E+000  2.001082645E+001  9.975655163E+000  1.496348274E+002 
 9.683000000E-003 -9.950992799E+000  2.023076748E+001  9.950962873E+000  1.492644431E+002 
 9.684000000E-003 -9.926361592E+000  2.045070850E+001  9.926331703E+000  1.488949755E+002 
 9.685000000E-003 -9.901791353E+000  2.067064951E+001  9.901761501E+000  1.485264225E+002 
 9.686000000E-003 -9.877281932E+000  2.089059053E+001  9.877252116E+000  1.481587817E+002 
 9.687000000E-003 -9.852833178E+000  2.111053154E+001  9.852803399E+000  1.477920510E+002 
 9.688000000E-003 -9.828444940E+000  2.133047254E+001  9.828415198E+000  1.474262280E+002 
 9.689000000E-003 -9.804117070E+000  2.155041355E+001  9.804087364E+000  1.470613105E+002 
 9.690000000E-003 -9.779849417E+000  2.177035455E+001  9.779819747E+000  1.466972962E+002 
 9.691000000E-003  1.219020335E+001  2.195089393E+001  9.760660942E+000  1.464099141E+002 
 9.692000000E-003  1.194527810E+001  2.173572464E+001  9.790416858E+000  1.468562529E+002 
 9.693000000E-003  1.170032315E+001  2.152007035E+001  9.819717479E+000  1.472957622E+002 
 9.694000000E-003  1.145533755E+001  2.130377831E+001  9.848410987E+000  1.477261648E+002 
 9.695000000E-003  1.121033471E+001  2.108686185E+001  9.876497321E+000  1.481474598E+002 
 9.696000000E-003  1.096532802E+001  2.086933434E+001  9.903976457E+000  1.485596469E+002 
 9.697000000E-003  1.072033083E+001  2.065120912E+001  9.930848401E+000  1.489627260E+002 
 9.698000000E-003  1.047535644E+001  2.043249957E+001  9.957113194E+000  1.493566979E+002 
 9.699000000E-003  1.023041814E+001  2.021321902E+001  9.982770907E+000  1.497415636E+002 
 9.700000000E-003  9.985529171E+000  1.999338083E+001  1.000782165E+001  1.501173247E+002 
 9.701000000E-003  9.740702747E+000  1.977299835E+001  1.003226555E+001  1.504839833E+002 
 9.702000000E-003  9.495952038E+000  1.955208492E+001  1.005610280E+001  1.508415419E+002 
 9.703000000E-003  9.251290183E+000  1.933065388E+001  1.007933358E+001  1.511900037E+002 
 9.704000000E-003  9.006730280E+000  1.910871857E+001  1.010195814E+001  1.515293721E+002 
 9.705000000E-003  8.762285392E+000  1.888629232E+001  1.012397675E+001  1.518596512E+002 
 9.706000000E-003  8.517968541E+000  1.866338846E+001  1.014538970E+001  1.521808455E+002 
 9.707000000E-003  8.273792710E+000  1.844002029E+001  1.016619734E+001  1.524929600E+002 
 9.708000000E-003  8.029770844E+000  1.821620114E+001  1.018640002E+001  1.527960002E+002 
 9.709000000E-003  7.785915846E+000  1.799194430E+001  1.020599814E+001  1.530899721E+002 
 9.710000000E-003 -1.018479819E+001  1.817146514E+001  1.018476791E+001  1.527715187E+002 
 9.711000000E-003 -1.015960386E+001  1.839140620E+001  1.015957362E+001  1.523936043E+002 
 9.712000000E-003 -1.013445629E+001  1.861134725E+001  1.013442608E+001  1.520163913E+002 
 9.713000000E-003 -1.010937096E+001  1.883128829E+001  1.010934080E+001  1.516401119E+002 
 9.714000000E-003 -1.008434773E+001  1.905122934E+001  1.008431760E+001  1.512647640E+002 
 9.715000000E-003 -1.005938643E+001  1.927117038E+001  1.005935634E+001  1.508903452E+002 
 9.716000000E-003 -1.003448692E+001  1.949111141E+001  1.003445687E+001  1.505168531E+002 
 9.717000000E-003 -1.000964905E+001  1.971105245E+001  1.000961903E+001  1.501442855E+002 
 9.718000000E-003 -9.984872652E+000  1.993099348E+001  9.984842675E+000  1.497726401E+002 
 9.719000000E-003 -9.960157584E+000  2.015093450E+001  9.960127644E+000  1.494019147E+002 
 9.720000000E-003 -9.935503691E+000  2.037087552E+001  9.935473788E+000  1.490321068E+002 
 9.721000000E-003 -9.910910824E+000  2.059081654E+001  9.910880957E+000  1.486632144E+002 
 9.722000000E-003 -9.886378829E+000  2.081075756E+001  9.886349000E+000  1.482952350E+002 
 9.723000000E-003 -9.861907558E+000  2.103069857E+001  9.861877765E+000  1.479281665E+002 
 9.724000000E-003 -9.837496859E+000  2.125063958E+001  9.837467103E+000  1.475620065E+002 
 9.725000000E-003 -9.813146583E+000  2.147058058E+001  9.813116863E+000  1.471967529E+002 
 9.726000000E-003 -9.788856580E+000  2.169052158E+001  9.788826897E+000  1.468324034E+002 
 9.727000000E-003 -9.764626700E+000  2.191046258E+001  9.764597054E+000  1.464689558E+002 
 9.728000000E-003  1.203428900E+001  2.181404603E+001  9.779727357E+000  1.466959104E+002 
 9.729000000E-003  1.178933723E+001  2.159846377E+001  9.809096818E+000  1.471364523E+002 
 9.730000000E-003  1.154436218E+001  2.138240288E+001  9.838010944E+000  1.475701642E+002 
 9.731000000E-003  1.129936502E+001  2.116571274E+001  9.866317917E+000  1.479947688E+002 
 9.732000000E-003  1.105435914E+001  2.094840668E+001  9.894017699E+000  1.484102655E+002 
 9.733000000E-003  1.080935791E+001  2.073049808E+001  9.921110285E+000  1.488166543E+002 
 9.734000000E-003  1.056437465E+001  2.051200028E+001  9.947595703E+000  1.492139356E+002 
 9.735000000E-003  1.031942266E+001  2.029292663E+001  9.973474015E+000  1.496021102E+002 
 9.736000000E-003  1.007451518E+001  2.007329049E+001  9.998745313E+000  1.499811797E+002 
 9.737000000E-003  9.829665449E+000  1.985310521E+001  1.002340973E+001  1.503511459E+002 
 9.738000000E-003  9.584886649E+000  1.963238413E+001  1.004746741E+001  1.507120112E+002 
 9.739000000E-003  9.340191929E+000  1.941114060E+001  1.007091856E+001  1.510637784E+002 
 9.740000000E-003  9.095594404E+000  1.918938795E+001  1.009376340E+001  1.514064510E+002 
 9.741000000E-003  8.851107148E+000  1.896713951E+001  1.011600219E+001  1.517400328E+002 
 9.742000000E-003  8.606743198E+000  1.874440862E+001  1.013763521E+001  1.520645282E+002 
 9.743000000E-003  8.362515553E+000  1.852120859E+001  1.015866280E+001  1.523799419E+002 
 9.744000000E-003  8.118437171E+000  1.829755273E+001  1.017908529E+001  1.526862793E+002 
 9.745000000E-003  7.874520970E+000  1.807345435E+001  1.019890308E+001  1.529835462E+002 
 9.746000000E-003 -1.019388648E+001  1.809136420E+001  1.019385619E+001  1.529078428E+002 
 9.747000000E-003 -1.016866966E+001  1.831130525E+001  1.016863941E+001  1.525295911E+002 
 9.748000000E-003 -1.014349965E+001  1.853124630E+001  1.014346943E+001  1.521520415E+002 
 9.749000000E-003 -1.011839194E+001  1.875118735E+001  1.011836176E+001  1.517754264E+002 
 9.750000000E-003 -1.009334638E+001  1.897112840E+001  1.009331624E+001  1.513997436E+002 
 9.751000000E-003 -1.006836281E+001  1.919106944E+001  1.006833271E+001  1.510249906E+002 
 9.752000000E-003 -1.004344108E+001  1.941101048E+001  1.004341102E+001  1.506511653E+002 
 9.753000000E-003 -1.001858104E+001  1.963095151E+001  1.001855101E+001  1.502782652E+002 
 9.754000000E-003 -9.993782537E+000  1.985089254E+001  9.993752547E+000  1.499062882E+002 
 9.755000000E-003 -9.969045415E+000  2.007083357E+001  9.969015461E+000  1.495352319E+002 
 9.756000000E-003 -9.944369523E+000  2.029077459E+001  9.944339606E+000  1.491650941E+002 
 9.757000000E-003 -9.919754710E+000  2.051071561E+001  9.919724830E+000  1.487958725E+002 
 9.758000000E-003 -9.895200825E+000  2.073065663E+001  9.895170982E+000  1.484275647E+002 
 9.759000000E-003 -9.870707717E+000  2.095059764E+001  9.870677911E+000  1.480601687E+002 
 9.760000000E-003 -9.846275235E+000  2.117053865E+001  9.846245466E+000  1.476936820E+002 
 9.761000000E-003 -9.821903231E+000  2.139047965E+001  9.821873498E+000  1.473281025E+002 
 9.762000000E-003 -9.797591552E+000  2.161042066E+001  9.797561856E+000  1.469634278E+002 
 9.763000000E-003 -9.773340052E+000  2.183036166E+001  9.773310392E+000  1.465996559E+002 
 9.764000000E-003  1.212332375E+001  2.189220613E+001  9.768852734E+000  1.465327910E+002 
 9.765000000E-003  1.187838683E+001  2.167685941E+001  9.798442879E+000  1.469766432E+002 
 9.766000000E-003  1.163342297E+001  2.146103042E+001  9.827577711E+000  1.474136657E+002 
 9.767000000E-003  1.138843212E+001  2.124456732E+001  9.856105413E+000  1.478415812E+002 
 9.768000000E-003  1.114342769E+001  2.102748345E+001  9.884025933E+000  1.482603890E+002 
 9.769000000E-003  1.089842305E+001  2.080979218E+001  9.911339255E+000  1.486700888E+002 
 9.770000000E-003  1.065343155E+001  2.059150685E+001  9.938045395E+000  1.490706809E+002 
 9.771000000E-003  1.040846648E+001  2.037264083E+001  9.964144401E+000  1.494621660E+002 
 9.772000000E-003  1.016354112E+001  2.015320746E+001  9.989636356E+000  1.498445453E+002 
 9.773000000E-003  9.918668696E+000  1.993322009E+001  1.001452137E+001  1.502178206E+002 
 9.774000000E-003  9.673862416E+000  1.971269208E+001  1.003879960E+001  1.505819941E+002 
 9.775000000E-003  9.429135441E+000  1.949163676E+001  1.006247122E+001  1.509370684E+002 
 9.776000000E-003  9.184500899E+000  1.927006748E+001  1.008553645E+001  1.512830467E+002 
 9.777000000E-003  8.939971877E+000  1.904799756E+001  1.010799552E+001  1.516199328E+002 
 9.778000000E-003  8.695561427E+000  1.882544035E+001  1.012984872E+001  1.519477309E+002 
 9.779000000E-003  8.451282562E+000  1.860240915E+001  1.015109636E+001  1.522664454E+002 
 9.780000000E-003  8.207148253E+000  1.837891729E+001  1.017173878E+001  1.525760817E+002 
 9.781000000E-003  7.963171435E+000  1.815497807E+001  1.019177635E+001  1.528766453E+002 
 9.782000000E-003 -1.020310261E+001  1.801138922E+001  1.020307231E+001  1.530460846E+002 
 9.783000000E-003 -1.017786300E+001  1.823133028E+001  1.017783273E+001  1.526674910E+002 
 9.784000000E-003 -1.015267023E+001  1.845127133E+001  1.015264000E+001  1.522896000E+002 
 9.785000000E-003 -1.012753982E+001  1.867121238E+001  1.012750963E+001  1.519126444E+002 
 9.786000000E-003 -1.010247162E+001  1.889115343E+001  1.010244146E+001  1.515366219E+002 
 9.787000000E-003 -1.007746546E+001  1.911109447E+001  1.007743534E+001  1.511615302E+002 
 9.788000000E-003 -1.005252120E+001  1.933103551E+001  1.005249112E+001  1.507873668E+002 
 9.789000000E-003 -1.002763869E+001  1.955097654E+001  1.002760864E+001  1.504141297E+002 
 9.790000000E-003 -1.000281776E+001  1.977091758E+001  1.000278776E+001  1.500418163E+002 
 9.791000000E-003 -9.978058274E+000  1.999085860E+001  9.978028307E+000  1.496704246E+002 
 9.792000000E-003 -9.953360072E+000  2.021079963E+001  9.953330143E+000  1.492999521E+002 
 9.793000000E-003 -9.928723006E+000  2.043074065E+001  9.928693113E+000  1.489303967E+002 
 9.794000000E-003 -9.904146922E+000  2.065068167E+001  9.904117066E+000  1.485617560E+002 
 9.795000000E-003 -9.879631670E+000  2.087062268E+001  9.879601851E+000  1.481940278E+002 
 9.796000000E-003 -9.855177099E+000  2.109056369E+001  9.855147317E+000  1.478272098E+002 
 9.797000000E-003 -9.830783060E+000  2.131050470E+001  9.830753314E+000  1.474612997E+002 
 9.798000000E-003 -9.806449402E+000  2.153044570E+001  9.806419693E+000  1.470962954E+002 
 9.799000000E-003 -9.782175976E+000  2.175038670E+001  9.782146303E+000  1.467321945E+002 
 9.800000000E-003 -9.757962633E+000  2.197032770E+001  9.757932996E+000  1.463689949E+002 
 9.801000000E-003  1.196744398E+001  2.175521750E+001  9.787743844E+000  1.468161577E+002 
 9.802000000E-003  1.172248431E+001  2.153946166E+001  9.816947627E+000  1.472542144E+002 
 9.803000000E-003  1.147750409E+001  2.132322993E+001  9.845696063E+000  1.476854409E+002 
 9.804000000E-003  1.123250543E+001  2.110637258E+001  9.873837339E+000  1.481075601E+002 
 9.805000000E-003  1.098750169E+001  2.088890296E+001  9.901371425E+000  1.485205714E+002 
 9.806000000E-003  1.074250623E+001  2.067083444E+001  9.928298324E+000  1.489244749E+002 
 9.807000000E-003  1.049753236E+001  2.045218037E+001  9.954618075E+000  1.493192711E+002 
 9.808000000E-003  1.025259338E+001  2.023295409E+001  9.980330746E+000  1.497049612E+002 
 9.809000000E-003  1.000770252E+001  2.001316897E+001  1.000543644E+001  1.500815466E+002 
 9.810000000E-003  9.762873002E+000  1.979283834E+001  1.002993530E+001  1.504490294E+002 
 9.811000000E-003  9.518118001E+000  1.957197556E+001  1.005382748E+001  1.508074122E+002 
 9.812000000E-003  9.273450658E+000  1.935059396E+001  1.007711319E+001  1.511566978E+002 
 9.813000000E-003  9.028884074E+000  1.912870689E+001  1.009979266E+001  1.514968899E+002 
 9.814000000E-003  8.784431315E+000  1.890632766E+001  1.012186616E+001  1.518279924E+002 
 9.815000000E-003  8.540105407E+000  1.868346961E+001  1.014333399E+001  1.521500098E+002 
 9.816000000E-003  8.295919337E+000  1.846014606E+001  1.016419647E+001  1.524629471E+002 
 9.817000000E-003  8.051886053E+000  1.823637031E+001  1.018445398E+001  1.527668097E+002 
 9.818000000E-003  7.808018461E+000  1.801215566E+001  1.020410690E+001  1.530616034E+002 
 9.819000000E-003 -1.018693808E+001  1.815126375E+001  1.018690780E+001  1.528036170E+002 
 9.820000000E-003 -1.016173845E+001  1.837120481E+001  1.016170821E+001  1.524256231E+002 
 9.821000000E-003 -1.013658559E+001  1.859114586E+001  1.013655539E+001  1.520483308E+002 
 9.822000000E-003 -1.011149500E+001  1.881108691E+001  1.011146483E+001  1.516719725E+002 
 9.823000000E-003 -1.008646651E+001  1.903102795E+001  1.008643638E+001  1.512965457E+002 
 9.824000000E-003 -1.006149997E+001  1.925096899E+001  1.006146988E+001  1.509220482E+002 
 9.825000000E-003 -1.003659523E+001  1.947091003E+001  1.003656517E+001  1.505484776E+002 
 9.826000000E-003 -1.001175213E+001  1.969085106E+001  1.001172212E+001  1.501758317E+002 
 9.827000000E-003 -9.986970532E+000  1.991079209E+001  9.986940552E+000  1.498041083E+002 
 9.828000000E-003 -9.962250271E+000  2.013073312E+001  9.962220328E+000  1.494333049E+002 
 9.829000000E-003 -9.937591199E+000  2.035067414E+001  9.937561293E+000  1.490634194E+002 
 9.830000000E-003 -9.912993164E+000  2.057061516E+001  9.912963295E+000  1.486944494E+002 
 9.831000000E-003 -9.888456016E+000  2.079055617E+001  9.888426183E+000  1.483263927E+002 
 9.832000000E-003 -9.863979603E+000  2.101049718E+001  9.863949807E+000  1.479592471E+002 
 9.833000000E-003 -9.839563775E+000  2.123043819E+001  9.839534016E+000  1.475930102E+002 
 9.834000000E-003 -9.815208383E+000  2.145037920E+001  9.815178660E+000  1.472276799E+002 
 9.835000000E-003 -9.790913276E+000  2.167032020E+001  9.790883590E+000  1.468632538E+002 
 9.836000000E-003 -9.766678306E+000  2.189026120E+001  9.766648656E+000  1.464997298E+002 
 9.837000000E-003  1.205649865E+001  2.183341179E+001  9.776883471E+000  1.466532521E+002 
 9.838000000E-003  1.181155347E+001  2.161789117E+001  9.806307986E+000  1.470946198E+002 
 9.839000000E-003  1.156658408E+001  2.140189102E+001  9.835277178E+000  1.475291577E+002 
 9.840000000E-003  1.132159137E+001  2.118526039E+001  9.863639229E+000  1.479545884E+002 
 9.841000000E-003  1.107658871E+001  2.096801265E+001  9.891394099E+000  1.483709115E+002 
 9.842000000E-003  1.083158948E+001  2.075016114E+001  9.918541780E+000  1.487781267E+002 
 9.843000000E-003  1.058660701E+001  2.053171922E+001  9.945082296E+000  1.491762344E+002 
 9.844000000E-003  1.034165459E+001  2.031270025E+001  9.971015706E+000  1.495652356E+002 
 9.845000000E-003  1.009674548E+001  2.009311757E+001  9.996342100E+000  1.499451315E+002 
 9.846000000E-003  9.851892909E+000  1.987298454E+001  1.002106160E+001  1.503159240E+002 
 9.847000000E-003  9.607110066E+000  1.965231450E+001  1.004517437E+001  1.506776155E+002 
 9.848000000E-003  9.362410103E+000  1.943112080E+001  1.006868059E+001  1.510302088E+002 
 9.849000000E-003  9.117806139E+000  1.920941676E+001  1.009158049E+001  1.513737073E+002 
 9.850000000E-003  8.873311250E+000  1.898721573E+001  1.011387431E+001  1.517081147E+002 
 9.851000000E-003  8.628938478E+000  1.876453104E+001  1.013556235E+001  1.520334353E+002 
 9.852000000E-003  8.384700825E+000  1.854137599E+001  1.015664493E+001  1.523496740E+002 
 9.853000000E-003  8.140611251E+000  1.831776391E+001  1.017712239E+001  1.526568359E+002 
 9.854000000E-003  7.896682678E+000  1.809370810E+001  1.019699512E+001  1.529549269E+002 
 9.855000000E-003 -1.019604941E+001  1.807123426E+001  1.019601912E+001  1.529402868E+002 
 9.856000000E-003 -1.017082725E+001  1.829117532E+001  1.017079699E+001  1.525619549E+002 
 9.857000000E-003 -1.014565190E+001  1.851111637E+001  1.014562168E+001  1.521843252E+002 
 9.858000000E-003 -1.012053886E+001  1.873105742E+001  1.012050868E+001  1.518076302E+002 
 9.859000000E-003 -1.009548798E+001  1.895099846E+001  1.009545784E+001  1.514318676E+002 
 9.860000000E-003 -1.007049911E+001  1.917093950E+001  1.007046901E+001  1.510570351E+002 
 9.861000000E-003 -1.004557210E+001  1.939088054E+001  1.004554203E+001  1.506831304E+002 
 9.862000000E-003 -1.002070678E+001  1.961082158E+001  1.002067675E+001  1.503101513E+002 
 9.863000000E-003 -9.995903016E+000  1.983076261E+001  9.995873022E+000  1.499380953E+002 
 9.864000000E-003 -9.971160645E+000  2.005070364E+001  9.971130688E+000  1.495669603E+002 
 9.865000000E-003 -9.946479517E+000  2.027064466E+001  9.946449597E+000  1.491967440E+002 
 9.866000000E-003 -9.921859481E+000  2.049058568E+001  9.921829599E+000  1.488274440E+002 
 9.867000000E-003 -9.897300387E+000  2.071052670E+001  9.897270541E+000  1.484590581E+002 
 9.868000000E-003 -9.872802082E+000  2.093046771E+001  9.872772272E+000  1.480915841E+002 
 9.869000000E-003 -9.848364416E+000  2.115040872E+001  9.848334644E+000  1.477250197E+002 
 9.870000000E-003 -9.823987240E+000  2.137034972E+001  9.823957504E+000  1.473593626E+002 
 9.871000000E-003 -9.799670403E+000  2.159029073E+001  9.799640704E+000  1.469946106E+002 
 9.872000000E-003 -9.775413757E+000  2.181023173E+001  9.775384094E+000  1.466307614E+002 
 9.873000000E-003  1.214558504E+001  2.191164188E+001  9.766027193E+000  1.464904079E+002 
 9.874000000E-003  1.190065417E+001  2.169635639E+001  9.795672520E+000  1.469350878E+002 
 9.875000000E-003  1.165569544E+001  2.148058772E+001  9.824862545E+000  1.473729382E+002 
 9.876000000E-003  1.141070850E+001  2.126418373E+001  9.853445449E+000  1.478016817E+002 
 9.877000000E-003  1.116570676E+001  2.104715776E+001  9.881421181E+000  1.482213177E+002 
 9.878000000E-003  1.092070359E+001  2.082952317E+001  9.908789719E+000  1.486318458E+002 
 9.879000000E-003  1.067571233E+001  2.061129331E+001  9.935551077E+000  1.490332662E+002 
 9.880000000E-003  1.043074630E+001  2.039248154E+001  9.961705301E+000  1.494255795E+002 
 9.881000000E-003  1.018581876E+001  2.017310121E+001  9.987252469E+000  1.498087870E+002 
