   Time             I(L1)             V0              
 9.808000000E-003  2.941127406E+001  5.068340073E+001 
 9.809000000E-003  2.916055407E+001  5.060689185E+001 
 9.810000000E-003  2.891024930E+001  5.051565580E+001 
 9.811000000E-003  2.866043100E+001  5.041035950E+001 
 9.812000000E-003  2.841116720E+001  5.029164612E+001 
 9.813000000E-003  2.816252277E+001  5.016013591E+001 
 9.814000000E-003  2.791455960E+001  5.001642696E+001 
 9.815000000E-003  2.766733663E+001  4.986109594E+001 
 9.816000000E-003  2.742091003E+001  4.969469882E+001 
 9.817000000E-003  2.717533326E+001  4.951777156E+001 
 9.818000000E-003  2.693065716E+001  4.933083077E+001 
 9.819000000E-003  2.729470266E+001  4.916177391E+001 
 9.820000000E-003  2.779438040E+001  4.903598670E+001 
 9.821000000E-003  2.829443565E+001  4.894112951E+001 
 9.822000000E-003  2.879486127E+001  4.888634894E+001 
 9.823000000E-003  2.929546309E+001  4.886993811E+001 
 9.824000000E-003  2.979605522E+001  4.889025000E+001 
 9.825000000E-003  3.029645980E+001  4.894569546E+001 
 9.826000000E-003  3.079650672E+001  4.903474128E+001 
 9.827000000E-003  3.129603327E+001  4.915590834E+001 
 9.828000000E-003  3.179488399E+001  4.930776977E+001 
 9.829000000E-003  3.229291033E+001  4.948894927E+001 
 9.830000000E-003  3.278997043E+001  4.969811936E+001 
 9.831000000E-003  3.275906417E+001  4.991747869E+001 
 9.832000000E-003  3.251122950E+001  5.010834876E+001 
 9.833000000E-003  3.226274257E+001  5.027972210E+001 
 9.834000000E-003  3.201346987E+001  5.042580668E+001 
 9.835000000E-003  3.176353402E+001  5.054763985E+001 
 9.836000000E-003  3.151305259E+001  5.064622291E+001 
 9.837000000E-003  3.126213831E+001  5.072252230E+001 
 9.838000000E-003  3.101089916E+001  5.077747078E+001 
 9.839000000E-003  3.075943862E+001  5.081196851E+001 
 9.840000000E-003  3.050785579E+001  5.082688417E+001 
 9.841000000E-003  3.025624552E+001  5.082305599E+001 
 9.842000000E-003  3.000469861E+001  5.080129278E+001 
 9.843000000E-003  2.975330191E+001  5.076237488E+001 
 9.844000000E-003  2.950213849E+001  5.070705513E+001 
 9.845000000E-003  2.925128774E+001  5.063605977E+001 
 9.846000000E-003  2.900082553E+001  5.055008936E+001 
 9.847000000E-003  2.875082433E+001  5.044981960E+001 
 9.848000000E-003  2.850135331E+001  5.033590217E+001 
 9.849000000E-003  2.825247847E+001  5.020896556E+001 
 9.850000000E-003  2.800426276E+001  5.006961580E+001 
 9.851000000E-003  2.775676620E+001  4.991843724E+001 
 9.852000000E-003  2.751004595E+001  4.975599329E+001 
 9.853000000E-003  2.726415642E+001  4.958282707E+001 
 9.854000000E-003  2.701914941E+001  4.939946214E+001 
 9.855000000E-003  2.711280362E+001  4.921527691E+001 
 9.856000000E-003  2.761227328E+001  4.907425221E+001 
 9.857000000E-003  2.811217563E+001  4.896463919E+001 
 9.858000000E-003  2.861251985E+001  4.889573007E+001 
 9.859000000E-003  2.911310870E+001  4.886579597E+001 
 9.860000000E-003  2.961375338E+001  4.887316862E+001 
 9.861000000E-003  3.011427317E+001  4.891623831E+001 
 9.862000000E-003  3.061449520E+001  4.899345196E+001 
 9.863000000E-003  3.111425416E+001  4.910331125E+001 
 9.864000000E-003  3.161339201E+001  4.924437075E+001 
 9.865000000E-003  3.211175774E+001  4.941523622E+001 
 9.866000000E-003  3.260920714E+001  4.961456284E+001 
 9.867000000E-003  3.284890937E+001  4.983978277E+001 
 9.868000000E-003  3.260142310E+001  5.004037724E+001 
 9.869000000E-003  3.235324932E+001  5.022117916E+001 
 9.870000000E-003  3.210424405E+001  5.037630702E+001 
 9.871000000E-003  3.185453178E+001  5.050681153E+001 
 9.872000000E-003  3.160423189E+001  5.061370694E+001 
 9.873000000E-003  3.135345885E+001  5.069797218E+001 
 9.874000000E-003  3.110232234E+001  5.076055210E+001 
 9.875000000E-003  3.085092747E+001  5.080235856E+001 
 9.876000000E-003  3.059937488E+001  5.082427153E+001 
 9.877000000E-003  3.034776097E+001  5.082714017E+001 
 9.878000000E-003  3.009617798E+001  5.081178384E+001 
 9.879000000E-003  2.984471417E+001  5.077899309E+001 
 9.880000000E-003  2.959345398E+001  5.072953063E+001 
 9.881000000E-003  2.934247811E+001  5.066413224E+001 
 9.882000000E-003  2.909186369E+001  5.058350770E+001 
 9.883000000E-003  2.884168441E+001  5.048834162E+001 
 9.884000000E-003  2.859201062E+001  5.037929431E+001 
 9.885000000E-003  2.834290947E+001  5.025700256E+001 
 9.886000000E-003  2.809444500E+001  5.012208047E+001 
 9.887000000E-003  2.784667826E+001  4.997512017E+001 
 9.888000000E-003  2.759966745E+001  4.981669256E+001 
 9.889000000E-003  2.735346797E+001  4.964734807E+001 
 9.890000000E-003  2.710813255E+001  4.946761725E+001 
 9.891000000E-003  2.693113992E+001  4.927080553E+001 
 9.892000000E-003  2.743039174E+001  4.911447323E+001 
 9.893000000E-003  2.793013168E+001  4.899003603E+001 
 9.894000000E-003  2.843038531E+001  4.890693228E+001 
 9.895000000E-003  2.893095235E+001  4.886341102E+001 
 9.896000000E-003  2.943164102E+001  4.885778266E+001 
 9.897000000E-003  2.993226777E+001  4.888841687E+001 
 9.898000000E-003  3.043265698E+001  4.895374063E+001 
 9.899000000E-003  3.093264066E+001  4.905223636E+001 
 9.900000000E-003  3.143205824E+001  4.918244002E+001 
 9.901000000E-003  3.193075623E+001  4.934293933E+001 
 9.902000000E-003  3.242858802E+001  4.953237209E+001 
 9.903000000E-003  3.292541364E+001  4.974942444E+001 
 9.904000000E-003  3.269182610E+001  4.996051262E+001 
 9.905000000E-003  3.244380309E+001  5.014475309E+001 
 9.906000000E-003  3.219515185E+001  5.030970115E+001 
 9.907000000E-003  3.194574599E+001  5.044962656E+001 
 9.908000000E-003  3.169570683E+001  5.056555739E+001 
 9.909000000E-003  3.144515070E+001  5.065848599E+001 
 9.910000000E-003  3.119418911E+001  5.072937014E+001 
 9.911000000E-003  3.094292890E+001  5.077913420E+001 
 9.912000000E-003  3.069147242E+001  5.080867025E+001 
 9.913000000E-003  3.043991766E+001  5.081883915E+001 
 9.914000000E-003  3.018835846E+001  5.081047156E+001 
 9.915000000E-003  2.993688459E+001  5.078436895E+001 
 9.916000000E-003  2.968558195E+001  5.074130462E+001 
 9.917000000E-003  2.943453264E+001  5.068202455E+001 
 9.918000000E-003  2.918381517E+001  5.060724839E+001 
 9.919000000E-003  2.893350452E+001  5.051767031E+001 
 9.920000000E-003  2.868367233E+001  5.041395983E+001 
 9.921000000E-003  2.843438695E+001  5.029676268E+001 
 9.922000000E-003  2.818571361E+001  5.016670156E+001 
 9.923000000E-003  2.793771450E+001  5.002437694E+001 
 9.924000000E-003  2.769044890E+001  4.987036778E+001 
 9.925000000E-003  2.744397328E+001  4.970523228E+001 
 9.926000000E-003  2.719834138E+001  4.952950854E+001 
 9.927000000E-003  2.695360434E+001  4.934371525E+001 
 9.928000000E-003  2.725009705E+001  4.917089564E+001 
 9.929000000E-003  2.774974293E+001  4.904154330E+001 
 9.930000000E-003  2.824977922E+001  4.894323457E+001 
 9.931000000E-003  2.875020260E+001  4.888515040E+001 
 9.932000000E-003  2.925081817E+001  4.886557871E+001 
 9.933000000E-003  2.975143937E+001  4.888286745E+001 
 9.934000000E-003  3.025188766E+001  4.893542262E+001 
 9.935000000E-003  3.075199226E+001  4.902170632E+001 
 9.936000000E-003  3.125158989E+001  4.914023487E+001 
 9.937000000E-003  3.175052444E+001  4.928957705E+001 
 9.938000000E-003  3.224864679E+001  4.946835229E+001 
 9.939000000E-003  3.274581453E+001  4.967522903E+001 
 9.940000000E-003  3.278253926E+001  4.989684526E+001 
 9.941000000E-003  3.253479721E+001  5.009027043E+001 
 9.942000000E-003  3.228639364E+001  5.026412119E+001 
 9.943000000E-003  3.203719229E+001  5.041258204E+001 
 9.944000000E-003  3.178731627E+001  5.053669381E+001 
 9.945000000E-003  3.153688362E+001  5.063746122E+001 
 9.946000000E-003  3.128600752E+001  5.071585399E+001 
 9.947000000E-003  3.103479642E+001  5.077280803E+001 
 9.948000000E-003  3.078335421E+001  5.080922660E+001 
 9.949000000E-003  3.053178040E+001  5.082598133E+001 
 9.950000000E-003  3.028017024E+001  5.082391333E+001 
 9.951000000E-003  3.002861492E+001  5.080383415E+001 
 9.952000000E-003  2.977720165E+001  5.076652684E+001 
 9.953000000E-003  2.952601387E+001  5.071274682E+001 
 9.954000000E-003  2.927513130E+001  5.064322284E+001 
 9.955000000E-003  2.902463015E+001  5.055865787E+001 
 9.956000000E-003  2.877458320E+001  5.045972996E+001 
 9.957000000E-003  2.852505995E+001  5.034709305E+001 
 9.958000000E-003  2.827612668E+001  5.022137781E+001 
 9.959000000E-003  2.802784665E+001  5.008319238E+001 
 9.960000000E-003  2.778028013E+001  4.993312317E+001 
 9.961000000E-003  2.753348456E+001  4.977173554E+001 
 9.962000000E-003  2.728751461E+001  4.959957454E+001 
 9.963000000E-003  2.704242232E+001  4.941716556E+001 
 9.964000000E-003  2.706843504E+001  4.922963381E+001 
 9.965000000E-003  2.756784769E+001  4.908483638E+001 
 9.966000000E-003  2.806770669E+001  4.897156960E+001 
 9.967000000E-003  2.856802526E+001  4.889916165E+001 
 9.968000000E-003  2.906860542E+001  4.886587821E+001 
 9.969000000E-003  2.956925762E+001  4.887004577E+001 
 9.970000000E-003  3.006980046E+001  4.891004955E+001 
 9.971000000E-003  3.057006039E+001  4.898433157E+001 
 9.972000000E-003  3.106987144E+001  4.909138876E+001 
 9.973000000E-003  3.156907494E+001  4.922977113E+001 
 9.974000000E-003  3.206751928E+001  4.939807998E+001 
 9.975000000E-003  3.256505964E+001  4.959496622E+001 
 9.976000000E-003  3.287245642E+001  4.982059828E+001 
 9.977000000E-003  3.262505581E+001  5.002369084E+001 
 9.978000000E-003  3.237695865E+001  5.020691466E+001 
 9.979000000E-003  3.212801824E+001  5.036436516E+001 
 9.980000000E-003  3.187835957E+001  5.049709652E+001 
 9.981000000E-003  3.162810250E+001  5.060612630E+001 
 9.982000000E-003  3.137736192E+001  5.069243668E+001 
 9.983000000E-003  3.112624797E+001  5.075697561E+001 
 9.984000000E-003  3.087486615E+001  5.080065796E+001 
 9.985000000E-003  3.062331754E+001  5.082436662E+001 
 9.986000000E-003  3.037169890E+001  5.082895356E+001 
 9.987000000E-003  3.012010286E+001  5.081524086E+001 
 9.988000000E-003  2.986861805E+001  5.078402171E+001 
 9.989000000E-003  2.961732925E+001  5.073606136E+001 
 9.990000000E-003  2.936631749E+001  5.067209805E+001 
 9.991000000E-003  2.911566025E+001  5.059284393E+001 
 9.992000000E-003  2.886543151E+001  5.049898591E+001 
 9.993000000E-003  2.861570194E+001  5.039118652E+001 
 9.994000000E-003  2.836653896E+001  5.027008470E+001 
 9.995000000E-003  2.811800692E+001  5.013629663E+001 
 9.996000000E-003  2.787016713E+001  4.999041642E+001 
 9.997000000E-003  2.762307805E+001  4.983301694E+001 
 9.998000000E-003  2.737679534E+001  4.966465047E+001 
 9.999000000E-003  2.713137196E+001  4.948584938E+001 
 1.000000000E-002  2.688685831E+001  4.929712686E+001 
